cancer_gene_type	mutation_count_bin	gene_exp
OG	0	0.018450313265266492
OG	0	0.1020592463530882
TSG	0	0.05799584235220248
OG	0	0.1670924932965838
OG	0	0.030750994503176646
OG	0	0.11098719986330814
TSG	0	0.10102608629814228
TSG	0	0.2661823865328282
TSG	0	0.29393613720710615
OG	0	0.23580335387900483
TSG	0	0.0650260890036805
OG	0	0.012991377548811035
OG	0	0.06907546201444549
OG	0	0.02423068089885048
OG	0	0.014098214746309942
TSG	0	0.047480713309788605
TSG	0	0.28086393831195494
OG	0	0.1170120242079587
TSG	0	0.020774754929843403
OG	0	0.015351261080089225
OG	0	0.4830585124320111
OG	0	0.12167602753962796
OG	0	0.02877436865731386
OG	0	0.09248073675655863
TSG	0	0.11215962464565758
TSG	0	0.18304967007347483
TSG	0	0.28577001771079175
TSG	0	0.11221379928248934
OG	0	0.22740042595362633
TSG	0	0.09971484174575385
OG	0	0.02979765583117317
OG	0	0.09302218886013963
TSG	0	0.10346026829746895
OG	0	0.1260943463876567
OG	0	0.11249139227783089
TSG	0	0.16860605067688395
TSG	0	0.2395644046548409
TSG	0	0.022177262664070586
TSG	0	0.37364357267647325
OG	0	0.3559493615479352
TSG	0	0.09598736749324617
OG	0	0.013693992855648153
OG	0	0.05658887741749859
OG	0	0.07670286147667864
OG	0	0.013158236311933963
TSG	0	0.04685862202129521
TSG	0	0.06708475248725208
TSG	0	0.13696400823857674
TSG	0	0.16579840529495016
TSG	0	0.06003264904112174
OG	0	0.06329666808468182
OG	0	0.007902349892998187
OG	0	0.05812342182971607
TSG	0	0.5663692375739386
OG	0	0.07607515717162748
TSG	0	0.2979287012569253
TSG	0	0.301982981528473
TSG	0	0.2692069044224794
OG	0	0.2107255790623175
TSG	0	0.004370271555273577
OG	0	0.016068588079272715
OG	0	0.08407280004643476
TSG	0	0.0630719951603166
OG	0	0.01823417856023237
OG	0	0.005022385462234784
TSG	0	0.0022188265212334103
TSG	0	0.00930322202972737
TSG	0	0.023989545263582577
TSG	0	0.05095689203495341
TSG	0	0.012606628824289721
OG	0	0.07353710781857059
TSG	0	0.048525038950475614
OG	0	0.0014723065373272322
OG	0	0.016813479604537808
TSG	0	0.07061575216431688
OG	0	0.06496574827709857
OG	0	0.014291229816398814
OG	0	0.12498845127038735
TSG	0	0.08659966872014169
TSG	0	0.08299888016633503
TSG	0	0.28967741970954436
TSG	0	0.1365984008608477
TSG	0	0.21925100355941746
TSG	0	0.1411272053073978
OG	0	0.14758327407112287
TSG	0	0.001456780955491385
OG	0	0.008018994939884469
OG	0	0.03628371297761159
TSG	0	0.14001837620742802
OG	0	0.10582316973946998
OG	0	0.01745126228472342
OG	0	0.060267469451803925
TSG	0	0.07860330547642504
TSG	0	0.03224283224955278
TSG	0	0.10723120784481407
TSG	0	0.06900058292452893
OG	0	0.06815122786864848
TSG	0	0.11260433053611932
OG	0	0.010404534195776832
OG	0	0.10421664370662352
TSG	0	0.12750796694236854
TSG	0	0.24982007102743312
TSG	0	0.1932233368734456
TSG	0	0.1548554553951414
OG	0	0.12114918489021383
TSG	0	0.03242004026883048
OG	0	0.010941592987056882
OG	0	0.05435158683607475
TSG	0	0.16932299254029726
OG	0	0.08039400934575891
OG	0	0.01511839609865198
OG	0	0.1386899228697827
TSG	0	0.10016983625026762
TSG	0	0.12446433740700266
TSG	0	0.3395684626841072
TSG	0	0.22846635781486493
TSG	0	0.18781019959197345
OG	0	0.21039693558718067
TSG	0	0.0017998332884819567
OG	0	0.010947258469679241
OG	0	0.08431114872127167
TSG	0	0.14215197212288835
OG	0	0.01608548986355626
TSG	0	0.07680368750050952
TSG	0	0.1695838960258672
TSG	0	0.179005188696544
TSG	0	0.13445104633893024
OG	0	0.2679231855095813
TSG	0	0.01886277028409313
OG	0	0.008360432567838043
OG	0	0.08502051106659227
TSG	0	0.6217373098771233
OG	0	0.012223821555724391
TSG	0	0.17645261280882238
TSG	0	0.2703070083724141
TSG	0	0.1760475711934846
TSG	0	0.013391714038374716
OG	0	0.009662284529540406
OG	0	0.09130382341278935
TSG	0	0.31206016176052925
OG	0	0.08905631854261858
OG	0	0.06503053847258337
TSG	0	0.0633510743520254
TSG	0	0.05111400102405886
TSG	0	0.1568406884739745
TSG	0	0.19670708827821423
TSG	0	0.04890135436789741
OG	0	0.14467127412920863
TSG	0	0.19735505598236738
OG	0	0.012457757989599479
OG	0	0.2505801938054433
TSG	0	0.20137858200369108
OG	0	0.25925511826826236
OG	0	0.07075761544981095
OG	0	0.5528317013754539
TSG	0	0.23776382798935425
TSG	0	0.4847378178782546
TSG	0	0.4332229510238616
TSG	0	0.1404560667469163
TSG	0	0.550507618421675
OG	0	0.10212331320663862
TSG	0	0.005642914138264993
OG	0	0.017974042526875542
OG	0	0.01783884470295157
TSG	0	0.5141008332672781
OG	0	0.035763039223075964
TSG	0	0.04975625763625776
TSG	0	0.08817092952974882
TSG	0	0.04420760129285291
TSG	0	0.04318415911099513
OG	0	0.00934158522893479
OG	0	0.07821498499739689
TSG	0	0.1669073885343775
OG	0	0.14484246890796457
OG	0	0.04092491403667766
TSG	0	0.20722688020868782
TSG	0	0.1632499724332127
TSG	0	0.30425740864403855
OG	0	0.08536875873766339
TSG	0	0.0022161302489334496
OG	0	0.03147927277782252
OG	0	0.12259855245305921
TSG	0	0.046764776344407066
OG	0	0.06108038671019524
TSG	0	0.17470039898289866
TSG	0	0.180012868238595
TSG	0	0.3916745376882258
TSG	0	0.5952223259906638
OG	0	0.20848765747040998
OG	0	0.017950555469587633
OG	0	0.09634941012554427
TSG	0	0.29670736200195963
OG	0	0.04285698158383822
OG	0	0.13294110515379548
TSG	0	0.28035010963045753
TSG	0	0.15262983019335463
TSG	0	0.09670743291648914
TSG	0	0.3536528326628893
TSG	0	0.49703608344916617
OG	0	0.1849467222900149
TSG	0	0.0012312980482623408
OG	0	0.01311034775682018
OG	0	0.316259153481569
TSG	0	0.030197964255529276
OG	0	0.06628209958278207
OG	0	0.04003904147972411
TSG	0	0.0676467662482585
TSG	0	0.08948791672577312
TSG	0	0.22743103246859428
TSG	0	0.14015996017620028
OG	0	0.12669877663540663
TSG	0	0.025451166260805097
OG	0	0.032685398887055614
TSG	0	0.16661441625263443
OG	0	0.043768224300463225
OG	0	0.017644894212716075
OG	0	0.042201020367014716
TSG	0	0.034772322871239596
TSG	0	0.05665269141419773
TSG	0	0.14665976987442167
TSG	0	0.03645782357263579
OG	0	0.032499011411490336
TSG	0	0.0007366722769597631
OG	0	0.010750486246237695
OG	0	0.022211492473676424
OG	0	0.1180601898719726
OG	0	0.030007597220640773
OG	0	0.0810465013421173
TSG	0	0.08442966003884536
TSG	0	0.12355347323523318
TSG	0	0.3116965526297785
TSG	0	0.20116883283457165
TSG	0	0.2515176869436785
OG	0	0.12018886611186282
TSG	0	0.13814409967254843
OG	0	0.019685398938020224
OG	0	0.05170259350380194
TSG	0	0.11366014633705444
OG	0	0.050153408315689714
OG	0	0.012059205848917265
OG	0	0.11063602536022167
TSG	0	0.06130946331381887
TSG	0	0.06522827532427329
TSG	0	0.2223586553578852
TSG	0	0.1753053808381689
TSG	0	0.18965438009192379
TSG	0	0.11448763562318189
OG	0	0.10233788213337022
TSG	0	0.0008003304711203019
OG	0	0.006919256945129946
OG	0	0.0535941897753714
TSG	0	0.16430427638363038
OG	0	0.2799171528852932
OG	0	0.08468205307156354
OG	0	0.31513844341658176
TSG	0	0.23332399499631626
TSG	0	0.4574023180507003
TSG	0	0.00013132133420338732
TSG	0	0.48968887710178977
TSG	0	0.2657169985842825
TSG	0	0.43448822385460645
OG	0	0.11674865077771719
TSG	0	0.014969607618322748
OG	0	0.025316408790920432
OG	0	0.012466608641879548
TSG	0	0.19227248703149272
OG	0	0.04251765882743426
OG	0	0.00785186476811685
OG	0	0.10509023332446696
TSG	0	0.053098968966008055
TSG	0	0.03433374810750828
TSG	0	0.00044250864604525233
OG	0	0.4228970533086949
TSG	0	0.10137927808860604
TSG	0	0.08734626441524512
TSG	0	0.20829141876908114
TSG	0	0.08127157767066445
OG	0	0.13045376657241006
TSG	0	0.06503888102185433
OG	0	0.021205606762605404
OG	0	0.05544158453273917
TSG	0	0.18571974804586383
OG	0	0.08028571477020188
OG	0	0.023922436714958237
OG	0	0.06236846525005219
TSG	0	0.2147648398397381
TSG	0	0.0787632780874316
TSG	0	0.16734906259615015
TSG	0	0.17540564080241472
TSG	0	0.11251525902134885
OG	0	0.08457327279603007
TSG	0	0.05630256507897457
OG	0	0.01065457652617847
OG	0	0.04577538206823253
OG	0	0.0973397861814695
TSG	0	0.03713039505535742
TSG	0	0.080363509216886
TSG	0	0.0006996546623276351
TSG	0	0.1558965611976888
TSG	0	0.10472981999298336
TSG	0	0.06734928573252902
TSG	0	0.12339106420012143
OG	0	0.01647221616352798
OG	0	0.060748570876471855
OG	0	0.05215811014912531
OG	0	0.20760188641127272
TSG	0	0.22801469783139305
TSG	0	0.1189665419209422
TSG	0	0.1690180610176123
TSG	0	0.394456303336707
OG	0	0.2005673566111757
OG	0	0.018700811412512133
OG	0	0.209531210438976
TSG	0	0.1893415022496381
OG	0	0.11689963625261922
OG	0	0.03570207949569349
OG	0	0.1684718161859287
TSG	0	0.13829876170435737
TSG	0	0.3389188540274351
TSG	0	0.36210546020581813
TSG	0	0.27996695494002105
TSG	0	0.29956047519347395
OG	0	0.09452996698088423
TSG	0	0.009918028741948475
OG	0	0.010897031692037045
OG	0	0.03701344398129518
TSG	0	0.1705209819678963
OG	0	0.0076932280753442385
OG	0	0.003609571072737748
OG	0	0.021022079219457087
TSG	0	0.008136821406865747
TSG	0	0.06588250811125063
TSG	0	0.16578212922050925
OG	0	0.017860015319109294
TSG	0	0.003698494167183063
OG	0	0.003390199062265045
OG	0	0.013099528348336107
TSG	0	0.8524803940232288
OG	0	0.12828105618004954
TSG	0	0.14299998131583336
TSG	0	0.1478213516560898
TSG	0	0.170208712158294
OG	0	0.0779707908324625
TSG	0	0.21359976328177152
OG	0	0.02932006248400806
OG	0	0.12415211633513248
TSG	0	0.07032143172675948
OG	0	0.5133982734028056
OG	0	0.100962663018491
TSG	0	0.1692534420773228
TSG	0	0.533095149930317
TSG	0	0.4820711006762375
TSG	0	0.29373143972944094
TSG	0	0.8027713641340136
OG	0	0.15116553268572755
TSG	0	0.004436237344594896
OG	0	0.034283803665629685
OG	0	0.00030196280087135753
OG	0	0.038839557069218524
OG	0	0.009788984814493279
OG	0	0.027319869014449053
TSG	0	0.023790651402148998
TSG	0	0.03007649906056534
OG	0	0.0823480379363121
TSG	0	0.023672746297631334
OG	0	0.020539779738729412
OG	0	0.3802513383089818
TSG	0	0.14763657008930042
OG	0	0.08470314178789573
OG	0	0.021223062114003113
OG	0	0.12908529232538357
TSG	0	0.12864008801899018
TSG	0	0.10451980134802483
TSG	0	0.1759888509496026
TSG	0	0.1463264632783182
OG	0	0.10007467443469731
TSG	0	0.008533377795020036
OG	0	0.01734938843937343
OG	0	0.05320875416609181
OG	0	0.053323353783839206
OG	0	0.13781675474171134
TSG	0	0.1857379175955717
TSG	0	0.06067434441424904
TSG	0	0.0725954287282892
TSG	0	0.32626771453258846
OG	0	0.28523206039866555
TSG	0	0.0023503632652201218
OG	0	0.09620194208031027
OG	0	0.026706002457112746
OG	0	0.14109318715167576
TSG	0	0.07772353137648698
TSG	0	0.14797285500592297
TSG	0	0.09010250087691646
TSG	0	0.0783600674846822
TSG	0	0.1743132163900696
OG	0	0.09492013896521595
TSG	0	0.004896484794023694
OG	0	0.00645751054386212
OG	0	0.05128309871856212
TSG	0	0.12276689977477573
OG	0	0.14831159934376725
OG	0	0.0812836482943086
TSG	0	0.06576833828144343
TSG	0	0.14213064739989995
TSG	0	0.20542201845872596
TSG	0	0.11015306768581129
OG	0	0.31754217305078886
TSG	0	0.1823573136091211
OG	0	0.015601447382117354
OG	0	0.1270358887415218
OG	0	0.11956146722402443
OG	0	0.03255944642348163
OG	0	0.1696533715584179
TSG	0	0.08464772429445361
TSG	0	0.36064650440319207
TSG	0	0.5461653401212514
TSG	0	0.2827667331361987
OG	0	0.3906246021116759
TSG	0	0.07556533922034173
OG	0	0.021667085993096975
OG	0	0.17349943639841767
TSG	0	0.08720403037487158
OG	0	0.19176385004566945
OG	0	0.10624815069592558
OG	0	0.008851378627126911
TSG	0	0.0656041309765301
TSG	0	0.07353159741008274
TSG	0	0.14274148042073675
TSG	0	0.024081871935979507
OG	0	0.1735442398357526
TSG	0	0.0821660777796271
OG	0	0.01840831404942235
OG	0	0.2988542984352628
TSG	0	0.10855815149172232
OG	0	0.04411377526358288
OG	0	0.19542787365744288
TSG	0	0.1601600189834662
TSG	0	0.35892892154106526
TSG	0	0.4901334089145081
OG	0	0.2737890198530865
TSG	0	0.007560748991667602
OG	0	0.02462174884620232
OG	0	0.11926652895913359
OG	0	0.12487659608313156
TSG	0	0.21386351812109103
TSG	0	0.08187568381501306
TSG	0	0.15477234818760838
TSG	0	0.5767671871106083
TSG	0	0.26493070729353513
OG	0	0.26293290292744986
TSG	0	0.016687967848444663
OG	0	0.03155405702854386
OG	0	0.1710488635698396
TSG	0	0.10285294140126305
TSG	0	0.2795092651551914
TSG	0	0.22677879775761245
TSG	0	0.23071379785066762
OG	0	0.05753707654927421
TSG	0	0.00017512502808807062
OG	0	0.020511688594892014
OG	0	0.05415911006156763
TSG	0	0.06512648524668922
OG	0	0.07466690700841344
TSG	0	0.13501037794822499
TSG	0	0.04556973726652214
TSG	0	0.015851698258398578
TSG	0	0.3303351566037041
TSG	0	0.17917764448100953
OG	0	0.1814861897035967
TSG	0	0.005190365465544274
OG	0	0.009744027061089431
OG	0	0.08264714403522633
TSG	0	0.07994468578566459
OG	0	0.17839519452669503
OG	0	0.056236741608958786
OG	0	0.2289040937272912
TSG	0	0.20795939643794406
TSG	0	0.5812038332058245
TSG	0	0.47960813232950905
TSG	0	0.16655715522806536
TSG	0	0.3720757236144107
OG	0	0.09594990902219125
TSG	0	0.0213275416956209
OG	0	0.01818019035757349
OG	0	0.00821173826493928
OG	0	0.11840314804287043
OG	0	0.023305727528007816
OG	0	0.10629962576633446
TSG	0	0.08011012867413388
TSG	0	0.13006007357068192
TSG	0	0.3611389200517922
TSG	0	0.3067323916328991
TSG	0	0.18949291629762596
OG	0	0.08949890808416344
TSG	0	0.14688438478351834
OG	0	0.023626611167715642
OG	0	0.041432868952261934
OG	0	0.04109851693609164
OG	0	0.011548359680730376
OG	0	0.050674399772415786
TSG	0	0.05302583540686788
TSG	0	0.06719081578501329
TSG	0	0.055583218961061776
TSG	0	0.1652973629663691
OG	0	0.07244512185895162
TSG	0	0.0938694538977154
OG	0	0.010034918678427467
OG	0	0.06532141287259417
TSG	0	0.1427966093637942
OG	0	0.2766031388832872
OG	0	0.054397204541648446
OG	0	0.21512744514381116
TSG	0	0.1836036171636855
TSG	0	0.32149765265814817
TSG	0	0.32898683113461885
TSG	0	0.21629550669848208
TSG	0	0.18326450833602004
OG	0	0.08068369711963388
TSG	0	0.02124707398772269
OG	0	0.0166912574465632
OG	0	0.004653839095640309
TSG	0	0.23536605458278678
OG	0	0.09258705058980435
TSG	0	0.05712446831754173
TSG	0	0.02575842253121709
OG	0	0.02098979091026782
OG	0	0.06581457471072533
TSG	0	0.37579260867328707
OG	0	0.11886935811612473
OG	0	0.032667583629529574
OG	0	0.19577472887575934
TSG	0	0.13881405843696548
TSG	0	0.0897395652898828
TSG	0	0.3689705932518519
TSG	0	0.27430995858815027
OG	0	0.09924916036572251
TSG	0	0.008367340796176898
OG	0	0.01985495119839171
OG	0	0.05044230063534519
TSG	0	0.3743088701071409
OG	0	0.004598541479927321
TSG	0	0.09160943589855
TSG	0	0.12957272282141433
TSG	0	0.0
OG	0	0.00892939455989739
OG	0	0.03905347649709947
TSG	0	0.7380945479086161
OG	0	0.09141915387139385
OG	0	0.006845587571500866
OG	0	0.053409675809626134
TSG	0	0.04123391046042334
TSG	0	0.06903168283886056
TSG	0	0.1454592865179344
TSG	0	0.20281457225053195
TSG	0	0.10551630752167702
OG	0	0.0742702824544611
TSG	0	0.010515325411344504
OG	0	0.009353299341030632
OG	0	0.0978460075657966
OG	0	0.0997367291847245
TSG	0	0.09601593741447365
TSG	0	0.20215152345961582
OG	0	0.01906764270851438
OG	0	0.30447213854862637
TSG	0	0.2163245836037283
OG	0	0.0664722666401072
OG	0	0.0077869887259871635
OG	0	0.0387008289438304
TSG	0	0.03043739971731222
TSG	0	0.019393162841578437
TSG	0	0.11220331752375891
OG	0	0.10578327887966682
TSG	0	0.004526487728235519
OG	0	0.009545771239742483
OG	0	0.35937202536512836
TSG	0	0.06971892558026142
OG	0	0.030841092492699798
OG	0	0.008169125057109003
OG	0	0.03465683471157374
TSG	0	0.04094438388033894
TSG	0	0.05339853049166285
TSG	0	0.05901054842845813
TSG	0	0.006547189154734044
OG	0	0.004945369274565507
TSG	0	0.029742219069994826
OG	0	0.24805911395484043
TSG	0	0.26070177291862295
TSG	0	0.09698666117576277
TSG	0	0.1258950786143356
TSG	0	0.6269017969317433
TSG	0	0.5899495666689264
OG	0	0.23437265224260762
TSG	0	0.003386119737261733
OG	0	0.016758849547902566
OG	0	0.12420340821615973
TSG	0	0.12226400207325251
OG	0	0.15410639113340477
OG	0	0.01661374866702082
OG	0	0.1583950673755
TSG	0	0.06245677866478006
TSG	0	0.10068302452084373
TSG	0	0.12371566154651076
TSG	0	0.21877617150415551
OG	0	0.064948856444546
TSG	0	0.012082750440595709
OG	0	0.011407810036115636
OG	0	0.04378181555767529
TSG	0	0.13621480039265046
OG	0	0.14465832498963901
OG	0	0.02783756815848343
TSG	0	0.23066883275089464
TSG	0	0.2141212766940136
TSG	0	0.2214230267917935
OG	0	0.11446632524938626
OG	0	0.021901103506559282
OG	0	0.1169567737199302
TSG	0	0.16188875155351312
OG	0	0.07873265478643102
OG	0	0.014624117374572478
TSG	0	0.08993827855481232
TSG	0	0.10171363971065207
TSG	0	0.15608540830500975
TSG	0	0.23101411336098343
TSG	0	0.24154182712198385
TSG	0	0.1518145110638728
OG	0	0.17395901217600293
TSG	0	0.005202995798744496
OG	0	0.013504903902158468
OG	0	0.0764799903929355
OG	0	0.3155618508902953
OG	0	0.15860487536791873
TSG	0	0.02568001501882351
TSG	0	0.07735271064507944
TSG	0	0.23240374565025185
OG	0	0.2566576905369523
TSG	0	0.0630863685371709
OG	0	0.022427325541429916
OG	0	0.39156742215037404
OG	0	0.09720854239320054
OG	0	0.01975156443713339
OG	0	0.09204092653013593
TSG	0	0.07488196493457946
TSG	0	0.1819869450340634
TSG	0	0.11563902523803982
TSG	0	0.07974382999137898
TSG	0	0.2066310907052559
OG	0	0.09479569726466128
TSG	0	0.030833248952560594
OG	0	0.0053297098507411505
OG	0	0.03602481697740453
OG	0	0.15389138400955843
OG	0	0.013452340997494518
TSG	0	0.02496728561800092
TSG	0	0.07218975683486838
TSG	0	0.13951185638437907
TSG	0	0.037340947394036865
OG	0	0.020538551238998712
TSG	0	0.18931815549774533
OG	0	0.057099105527331766
OG	0	0.012973663452847204
TSG	0	0.024773929617104066
TSG	0	0.15952926584560775
OG	0	0.13334772867617098
TSG	0	0.00933086263956499
OG	0	0.029298808893371064
OG	0	0.05108023920815302
TSG	0	0.11133108993383801
OG	0	0.08231523757382542
OG	0	0.03522288546727085
OG	0	0.1376194769540845
TSG	0	0.0630862885991855
TSG	0	0.0830706814627006
TSG	0	0.11433547735129362
TSG	0	0.11536625013102521
OG	0	0.0963146822351751
TSG	0	0.023292177834696757
OG	0	0.010266751476296644
OG	0	0.17523882628969104
TSG	0	0.238229872687054
OG	0	0.06327919135731357
OG	0	0.013037209881860867
OG	0	0.10686887398859518
TSG	0	0.10182548442397242
TSG	0	0.13336870535796386
TSG	0	0.01133200518894274
TSG	0	0.24854072198688293
TSG	0	0.17897277709416243
TSG	0	0.17163096384523466
OG	0	0.21873953584008946
TSG	0	0.0008304704130775528
OG	0	0.00990677039894775
OG	0	0.47269659256361685
TSG	0	0.30845443974849396
OG	0	0.07119783218822362
OG	0	0.018797635419554305
OG	0	0.05610454073023066
TSG	0	0.15727185523540993
TSG	0	0.1719872158572955
TSG	0	0.013700240820712202
TSG	0	0.1312897727344432
OG	0	0.09672924512654457
TSG	0	0.055138173198848325
OG	0	0.015910336361877955
OG	0	0.10292206050796872
OG	0	0.03492930343331661
OG	0	0.18579915940725752
TSG	0	0.268719960808394
TSG	0	0.11326291005398423
TSG	0	0.1776750037225867
TSG	0	0.4559050153819643
TSG	0	0.47257596895594356
OG	0	0.300767776689486
TSG	0	0.001357109311391094
OG	0	0.02420540133043604
OG	0	0.21145138955777448
TSG	0	0.16157025829470914
OG	0	0.21938570910831762
OG	0	0.02721715472546648
TSG	0	0.1899781746338071
TSG	0	0.00036483440603638607
TSG	0	0.5637670655826051
TSG	0	0.17768330197751733
OG	0	0.23869353305425112
TSG	0	0.002645682742661482
OG	0	0.040856773819268936
OG	0	0.269154831243043
OG	0	0.05534992059034371
OG	0	0.01953574157764477
TSG	0	0.044508903380991754
TSG	0	0.04482771157940282
TSG	0	0.13172059655944493
OG	0	0.2503563742386433
TSG	0	0.009672536964729602
OG	0	0.016096952664200945
OG	0	0.08512316731975612
TSG	0	0.10544723165321249
OG	0	0.07527183188538207
TSG	0	0.06225814648418065
TSG	0	0.0872728848367889
TSG	0	0.23747557262813146
TSG	0	0.06442234918600569
OG	0	0.14057848105109325
TSG	0	0.01917626819938071
OG	0	0.01696087100122113
OG	0	0.026816383495460235
TSG	0	0.05085492916929514
OG	0	0.3101429616533627
OG	0	0.0690630583631794
OG	0	0.3376284625755998
TSG	0	0.16987775185148565
TSG	0	0.40065063380697136
TSG	0	0.37527136336672606
TSG	0	0.2048904335836654
TSG	0	0.6676314470597866
OG	0	0.09795105709757457
TSG	0	0.006474663195588322
OG	0	0.023342471711057963
OG	0	0.0011811236038298666
TSG	0	0.07716456949878162
OG	0	0.1098079758907875
OG	0	0.05344107706098209
TSG	0	0.05699745752067084
TSG	0	0.07869457391264895
TSG	0	0.2375156918658991
TSG	0	0.20841376665608202
TSG	0	0.12362684869108649
OG	0	0.09979136250128903
TSG	0	0.0044806110285090526
OG	0	0.015168380984088198
OG	0	0.11922589379165305
TSG	0	0.09643342726282966
OG	0	0.14831978014413813
OG	0	0.035933475767567426
OG	0	0.14836776304900295
TSG	0	0.14455775963531775
TSG	0	0.2874662857127686
TSG	0	0.21778982100676558
TSG	0	0.23287980239861691
OG	0	0.09108713666676119
TSG	0	0.013646391294405709
OG	0	0.05013411646999541
OG	0	0.06283542835896344
OG	0	0.13132373195006092
OG	0	0.030061714921500473
OG	0	0.07599918210042153
TSG	0	0.1442703330816202
TSG	0	0.1189456709849993
TSG	0	0.23643741871835058
TSG	0	0.28021985918942527
TSG	0	0.19633974267899776
OG	0	0.07034473246073951
TSG	0	0.05651908375056509
OG	0	0.02682704452606114
OG	0	0.03169730480275082
OG	0	0.04313527949764187
OG	0	0.019635601213355485
OG	0	0.085268519822142
TSG	0	0.10202588756461782
TSG	0	0.030246310899092178
TSG	0	0.053360637087521076
TSG	0	0.10115387593772397
OG	0	0.0823227050095907
