cancer_gene_type	mutation_count_bin	gene_exp	gene_size_group
TSG	2-5	0.08279562939237627	Q2
TSG	10+	0.015936788135741904	Q3
TSG	0-2	0.09169658050675983	Q2
TSG	2-5	0.2971271093005007	Q1
TSG	2-5	0.1277821312495481	Q2
TSG	10+	0.0	Q3
TSG	5-10	0.0	Q3
TSG	5-10	0.0006170044961961716	Q3
TSG	0-2	0.07482981534078917	Q2
TSG	0-2	0.0613025779242971	Q2
TSG	5-10	0.004719912992532576	Q3
TSG	0-2	0.04199089317545211	Q2
TSG	10+	0.006506582120408407	Q3
TSG	0-2	0.051068943813288074	Q1
TSG	0-2	0.04947160278545805	Q2
TSG	10+	0.0003729860909189818	Q3
TSG	0-2	0.11254881738508357	Q1
TSG	0-2	0.08164080532743244	Q2
TSG	0-2	0.11235708196857032	Q2
TSG	10+	0.0009395412658193317	Q3
TSG	0-2	0.047851375045608005	Q1
TSG	0-2	0.04382681678914909	Q2
TSG	5-10	0.0010199235271266206	Q3
TSG	0-2	0.0860133774648379	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.025821346192617133	Q2
TSG	0-2	0.24423313955661038	Q1
TSG	0-2	0.09028228516219446	Q2
TSG	10+	0.0003925528647819032	Q3
TSG	0-2	0.21023527091758162	Q1
TSG	0-2	0.3544049103039221	Q2
TSG	2-5	0.00018351476009763028	Q3
TSG	0-2	0.640578742904288	Q1
TSG	0-2	0.10185748580703823	Q2
TSG	5-10	0.0013080927831836265	Q3
TSG	0-2	0.1201277740680754	Q2
TSG	5-10	0.11872796757028184	Q2
TSG	0-2	0.12233217723000345	Q1
TSG	10+	0.0	Q3
TSG	2-5	0.2692115893522495	Q1
TSG	0-2	0.022110357296030104	Q2
TSG	0-2	0.19956541991458535	Q1
TSG	0-2	0.1379539697694537	Q2
TSG	0-2	0.1122124057843715	Q1
TSG	2-5	0.0020891200808753835	Q3
TSG	0-2	0.08567292229935013	Q2
TSG	2-5	6.354586309385331e-05	Q3
TSG	5-10	0.025233379884226047	Q3
TSG	0-2	0.12433851446543	Q2
TSG	2-5	0.0007405710560603985	Q3
TSG	0-2	0.10185062016341544	Q2
TSG	10+	0.0003157862463928376	Q3
TSG	0-2	0.4501115400973118	Q1
TSG	0-2	0.02036460920599461	Q2
TSG	10+	0.010574940063811102	Q3
TSG	0-2	0.17393419343538338	Q1
TSG	0-2	0.03538525771116081	Q2
TSG	2-5	0.09935877049379975	Q2
TSG	10+	0.00027800144142271733	Q3
TSG	0-2	0.12857728500211008	Q1
TSG	0-2	0.20945714853780376	Q2
TSG	2-5	0.03911267012632673	Q3
TSG	0-2	0.15549704605732456	Q1
TSG	0-2	0.04112050758173082	Q2
TSG	10+	0.0010197666885822065	Q3
TSG	0-2	0.017909650054979177	Q1
TSG	2-5	0.09916368820592057	Q2
TSG	10+	0.006829871135031524	Q3
TSG	0-2	0.0265455339919978	Q2
TSG	10+	0.000443442060417882	Q3
TSG	10+	0.0010249986144606218	Q3
TSG	0-2	0.05248288076705617	Q2
TSG	5-10	0.018025340703187818	Q3
TSG	0-2	0.16891023161434984	Q1
TSG	0-2	0.18154279285869326	Q1
TSG	0-2	0.029358331357218374	Q2
TSG	2-5	0.00019165810184375913	Q3
TSG	0-2	0.06086662297158868	Q2
TSG	0-2	0.09240376314179286	Q1
TSG	10+	0.033389262211510264	Q3
TSG	0-2	0.0658681911270935	Q2
TSG	2-5	0.03824504098907431	Q3
TSG	0-2	0.12144688520509203	Q2
TSG	5-10	0.0	Q3
TSG	0-2	0.49940362410776057	Q1
TSG	2-5	0.16137912870515134	Q2
TSG	0-2	0.31298037563289965	Q2
TSG	10+	0.0020089254493988688	Q3
TSG	2-5	0.0018354667737633193	Q3
TSG	0-2	0.0473485674907107	Q2
TSG	0-2	0.01922877264092949	Q1
TSG	2-5	0.09740858780739992	Q2
TSG	10+	0.04327184735931974	Q3
TSG	0-2	0.04235453935037691	Q2
TSG	10+	0.010986456034983768	Q3
TSG	5-10	0.00019816146424820404	Q3
TSG	2-5	0.0065266411939684	Q3
TSG	10+	7.87510444904769e-05	Q3
TSG	0-2	0.024254284074672644	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.12217368856009433	Q1
TSG	0-2	0.1053329506764539	Q2
TSG	2-5	0.000132847666300464	Q3
TSG	5-10	0.03072354273844415	Q3
TSG	5-10	0.0003660026516874591	Q3
TSG	0-2	0.158629677643437	Q2
TSG	0-2	0.5734608440444698	Q2
TSG	0-2	0.2342340979217824	Q1
TSG	10+	0.0004546893606858843	Q3
TSG	0-2	0.07054091809906782	Q2
TSG	0-2	0.09126151146500135	Q3
TSG	0-2	0.27233941207348134	Q2
TSG	2-5	0.00026274042128787684	Q3
TSG	0-2	0.5798228134984854	Q1
TSG	0-2	0.0933784352480429	Q1
TSG	0-2	0.2054295979193133	Q1
TSG	0-2	0.14584701242482614	Q2
TSG	10+	0.00024060522874796978	Q3
TSG	0-2	0.18989428888018356	Q1
TSG	10+	0.0013423547713337788	Q3
TSG	5-10	0.0002487433293764214	Q3
TSG	0-2	0.01393276867619183	Q1
TSG	5-10	0.0018658615976496562	Q3
TSG	0-2	0.2336541480015985	Q1
TSG	0-2	0.07072820208728405	Q2
TSG	10+	0.030860615469108676	Q3
TSG	0-2	0.0049315774285679246	Q3
TSG	0-2	0.04409187531393995	Q2
TSG	0-2	0.11079321395189105	Q2
TSG	10+	8.959966533579685e-05	Q3
TSG	0-2	0.20540891353632085	Q1
TSG	2-5	0.11223249810326769	Q2
TSG	10+	0.00022263874884452634	Q3
TSG	0-2	0.19149318730955875	Q1
TSG	10+	0.0002499555734863238	Q3
TSG	0-2	0.16442185333582396	Q1
TSG	0-2	0.16190229991443986	Q2
TSG	2-5	0.1529186190967031	Q2
TSG	2-5	0.0005630268547957935	Q3
TSG	5-10	0.028157043165412537	Q3
TSG	0-2	0.09584463189783861	Q1
TSG	0-2	0.09769548534949814	Q1
TSG	2-5	0.0	Q3
TSG	0-2	0.29040204404920567	Q1
TSG	5-10	0.0007213348545970986	Q3
TSG	5-10	0.0	Q3
TSG	0-2	0.25048589144598876	Q2
TSG	0-2	0.38782068838575606	Q2
TSG	10+	0.0002919466086279326	Q3
TSG	5-10	0.0011602666894336294	Q3
TSG	0-2	0.13672058656834168	Q2
TSG	2-5	0.12051265105403934	Q2
TSG	0-2	0.08712158528865273	Q1
TSG	10+	0.00014540352988262574	Q3
TSG	0-2	0.17898616959323102	Q1
TSG	0-2	0.038318062666794446	Q1
TSG	0-2	0.08109033982368659	Q1
TSG	0-2	0.0982091635083726	Q2
TSG	5-10	0.0002621655184152909	Q3
TSG	0-2	0.33500370494405046	Q1
TSG	0-2	0.12558576384533918	Q2
TSG	2-5	0.001925706191068054	Q3
TSG	10+	0.002213617145114852	Q3
TSG	2-5	0.0002555415383931188	Q3
TSG	0-2	0.35256585005001173	Q1
TSG	0-2	0.15652254600173338	Q2
TSG	0-2	0.19635490346326784	Q1
TSG	10+	5.170764011183374e-05	Q3
TSG	0-2	0.25295358946430263	Q2
TSG	5-10	0.000322160510509778	Q3
TSG	2-5	0.04942368306987343	Q2
TSG	0-2	0.018880195470358133	Q1
TSG	10+	0.0001373367525520607	Q3
TSG	0-2	0.0553585377406125	Q2
TSG	10+	0.00042854674975487345	Q3
TSG	0-2	0.07725464908600052	Q2
TSG	0-2	0.05302318508179176	Q3
TSG	0-2	0.00031351260319458933	Q3
TSG	2-5	0.0010062063847719924	Q3
TSG	0-2	0.09450955179923291	Q1
TSG	5-10	0.0004086772400177072	Q3
TSG	2-5	0.14206948527362476	Q2
TSG	5-10	0.21423074609059564	Q2
TSG	10+	0.0	Q3
TSG	2-5	0.1128353764517169	Q1
TSG	0-2	0.18353462740447674	Q1
TSG	10+	0.0003607938916485561	Q3
TSG	0-2	0.1920304101251934	Q1
TSG	2-5	0.11159480612588599	Q2
TSG	10+	4.5743446354119876e-05	Q3
TSG	0-2	0.14030260872973646	Q2
TSG	10+	0.0013048257638044976	Q3
TSG	2-5	0.07556027265304255	Q3
TSG	2-5	0.0	Q3
TSG	5-10	0.0006496101211029005	Q3
TSG	0-2	0.29647093056282375	Q2
TSG	10+	0.002412771150070707	Q3
TSG	5-10	0.1057730179504788	Q3
TSG	10+	0.0005085812339575752	Q3
TSG	0-2	0.07821934883612393	Q2
TSG	5-10	0.0	Q3
TSG	0-2	0.016472033046209183	Q3
TSG	0-2	0.24561885989509605	Q2
TSG	0-2	0.1799427557410783	Q2
TSG	2-5	0.0020846740931973326	Q3
TSG	0-2	0.00952404425040915	Q3
TSG	0-2	0.13348358710888067	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.003243689612060173	Q3
TSG	0-2	0.0021774612302638743	Q3
TSG	0-2	0.09402759803184266	Q2
TSG	10+	0.005874730469996351	Q3
TSG	10+	0.005584717565533453	Q3
TSG	5-10	0.0005769843574463898	Q3
TSG	0-2	0.2114223705479485	Q2
TSG	0-2	0.0023538486674116645	Q1
TSG	10+	0.00031626821768831835	Q3
TSG	5-10	0.013911387661631502	Q3
TSG	0-2	0.0004540553571905918	Q3
TSG	0-2	0.0366419577322458	Q2
TSG	10+	0.0012647681831727117	Q3
TSG	0-2	0.041427173841656895	Q2
TSG	5-10	0.00033375643813957946	Q3
TSG	0-2	0.11503911589333417	Q2
TSG	2-5	0.00040079826834860306	Q3
TSG	0-2	0.053300854658070294	Q1
TSG	0-2	0.00019046948941309604	Q3
TSG	10+	0.005577066203397319	Q3
TSG	0-2	0.14043673750708302	Q2
TSG	0-2	0.0972398290456445	Q3
TSG	0-2	0.012251244371192425	Q2
TSG	0-2	0.03186004119686997	Q1
TSG	0-2	0.06517443869971924	Q2
TSG	10+	0.00032945212692607565	Q3
TSG	0-2	0.10997590290893895	Q1
TSG	0-2	0.23154168702104871	Q2
TSG	2-5	8.331746906025849e-05	Q3
TSG	0-2	0.03765712528993958	Q2
TSG	0-2	0.03419842756130066	Q2
TSG	0-2	0.006961305815552044	Q3
TSG	0-2	0.12563311788867723	Q1
TSG	0-2	0.2164143830472989	Q2
TSG	5-10	0.004540980225350184	Q3
TSG	0-2	0.32048340579559037	Q2
TSG	2-5	0.0	Q3
TSG	5-10	0.0055972490287331655	Q3
TSG	0-2	0.2183031857430678	Q3
TSG	0-2	0.11005050661193878	Q2
TSG	5-10	0.00018840904109609764	Q3
TSG	0-2	0.006749711424324358	Q1
TSG	10+	0.0002587999712380357	Q3
TSG	2-5	0.0	Q3
TSG	0-2	0.1713285797306786	Q2
TSG	2-5	0.08453831435982674	Q3
TSG	0-2	0.11804447672559487	Q2
TSG	0-2	0.37435077011192613	Q1
TSG	10+	0.0019992163205340726	Q3
TSG	0-2	0.24567827891448352	Q1
TSG	0-2	0.055035316139644186	Q1
TSG	10+	0.0018681742844950282	Q3
TSG	0-2	0.12825795771963008	Q3
TSG	0-2	0.0	Q3
TSG	0-2	0.05157621268954352	Q2
TSG	10+	0.0018564151951011702	Q3
TSG	0-2	0.16834979792944177	Q1
TSG	0-2	0.10162031398317378	Q2
TSG	0-2	0.1962507558322895	Q1
TSG	0-2	0.18411621686007704	Q2
TSG	0-2	0.1485148332329486	Q1
TSG	10+	0.0007307686622825036	Q3
TSG	0-2	0.033774215170943075	Q2
TSG	0-2	0.006067769076330293	Q3
TSG	2-5	0.0009387906668087211	Q3
TSG	0-2	0.0003219478848801446	Q3
TSG	10+	0.02355459470129544	Q3
TSG	0-2	0.09564861903400271	Q2
TSG	5-10	0.0010010101778155976	Q3
TSG	0-2	0.17155023561308755	Q1
TSG	0-2	0.0705079776387418	Q2
TSG	10+	0.0673416843310191	Q3
TSG	0-2	0.002158576107510539	Q3
TSG	0-2	0.061657627770834195	Q2
TSG	0-2	0.031218363297496703	Q3
TSG	0-2	0.060358143508328424	Q2
TSG	0-2	0.1273185727275203	Q2
TSG	10+	3.0493660050005057e-05	Q3
TSG	2-5	0.0004912429101963289	Q3
TSG	0-2	0.16380738651800605	Q2
TSG	0-2	0.20717528788206754	Q1
TSG	0-2	0.13586997140849652	Q2
TSG	0-2	0.0908642129450638	Q1
TSG	10+	0.07854753480210626	Q3
TSG	0-2	0.20273839858975562	Q1
TSG	0-2	0.24669124953252186	Q1
TSG	10+	0.0006076758983115061	Q3
TSG	10+	0.12723814999042582	Q3
TSG	0-2	0.06782031541345554	Q2
TSG	0-2	0.09104308520787432	Q2
TSG	2-5	0.0055868425522455235	Q3
TSG	0-2	0.16899704300835244	Q1
TSG	0-2	0.041192288323734796	Q2
TSG	2-5	0.021374933651874636	Q3
TSG	0-2	0.0015588310082371374	Q1
TSG	0-2	0.12342109484756847	Q2
TSG	10+	0.0007068867260833313	Q3
TSG	0-2	0.13178275570989184	Q2
TSG	10+	0.0003811061957527099	Q3
TSG	2-5	0.0010282956586612337	Q3
TSG	0-2	0.03479904384287965	Q2
TSG	0-2	0.05116612030289994	Q2
TSG	10+	0.0012018615124438014	Q3
TSG	0-2	0.1312498336005959	Q1
TSG	0-2	0.13207331189324376	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.25689459495830286	Q1
TSG	0-2	0.16933706875930707	Q2
TSG	5-10	0.0018674832094549266	Q3
TSG	5-10	0.0022534888457188514	Q3
TSG	5-10	0.04281127630391881	Q3
TSG	0-2	0.27586814328589826	Q3
TSG	0-2	0.10489917409164703	Q1
TSG	0-2	0.22616932153047292	Q1
TSG	0-2	0.23822215212582395	Q2
TSG	2-5	0.006290112542156618	Q3
TSG	0-2	0.14555341976583644	Q2
TSG	5-10	0.0010542584572489232	Q3
TSG	0-2	0.1320860156343783	Q2
TSG	0-2	0.16036930037054856	Q2
TSG	0-2	0.15759412711944595	Q1
TSG	5-10	0.005024567423443723	Q3
TSG	10+	0.00797975461985202	Q3
TSG	0-2	0.08792370859900596	Q2
TSG	0-2	0.20636872783510327	Q1
TSG	0-2	0.16825634196955913	Q2
TSG	5-10	5.776879873764783e-05	Q3
TSG	0-2	0.05033808043910706	Q2
TSG	0-2	0.11772968695049421	Q2
TSG	10+	0.0004180441618567767	Q3
TSG	0-2	0.16342906228322968	Q1
TSG	0-2	0.03714688675195397	Q2
TSG	0-2	0.05333746742913021	Q2
TSG	10+	0.034280969907387195	Q3
TSG	0-2	0.07226861594567219	Q1
TSG	0-2	0.17734398884066216	Q2
TSG	5-10	0.0014295159601852628	Q3
TSG	2-5	0.0006707352670513191	Q3
TSG	0-2	0.07802532556466155	Q2
TSG	10+	0.0019124142960990616	Q3
TSG	0-2	0.12362752086945249	Q1
TSG	10+	0.0007389587418827922	Q3
TSG	0-2	0.161208397039028	Q2
TSG	0-2	0.013137826593532824	Q3
TSG	5-10	0.00043624868256669026	Q3
TSG	0-2	0.011611334854192275	Q2
TSG	10+	0.0009212727075962091	Q3
TSG	0-2	0.06528551966877308	Q2
TSG	10+	0.004233102471932454	Q3
TSG	5-10	0.02525763486007894	Q3
TSG	0-2	0.1797261087383994	Q2
TSG	0-2	0.008275333032422479	Q1
TSG	5-10	0.1307074114118387	Q2
TSG	10+	0.0002710236052500805	Q3
TSG	2-5	0.001231810962851439	Q3
TSG	10+	0.13936351229536809	Q1
TSG	2-5	0.02231687594092954	Q1
TSG	10+	0.07713546099875662	Q2
TSG	10+	0.0005389088126673507	Q3
TSG	10+	0.1625949246943388	Q1
TSG	5-10	0.019703394689069485	Q3
TSG	10+	0.0018238078643230565	Q3
TSG	0-2	0.10579250181025653	Q1
TSG	5-10	0.13087781583192104	Q3
TSG	0-2	0.000793869478503379	Q3
TSG	10+	0.003355033011498537	Q3
TSG	5-10	0.0176064926750663	Q3
TSG	0-2	0.23082286556258252	Q2
TSG	0-2	0.0	Q3
TSG	0-2	0.022974287867636837	Q2
TSG	2-5	0.0011845867031755168	Q3
TSG	0-2	0.01629753713484656	Q2
TSG	10+	0.001623726212062582	Q3
TSG	0-2	0.038111401797602036	Q2
TSG	10+	0.0007604800636643301	Q3
TSG	0-2	0.10068858932163671	Q1
TSG	2-5	0.060081864256249735	Q2
TSG	10+	0.0012593072491031742	Q3
TSG	0-2	0.0152114670463128	Q1
TSG	2-5	0.23884006529815283	Q2
TSG	10+	0.0006835074156571867	Q3
TSG	0-2	0.31721836271660786	Q1
TSG	5-10	0.00017368596688003182	Q3
TSG	0-2	0.164092317606326	Q1
TSG	0-2	0.0743629888077074	Q3
TSG	0-2	6.877103914546005e-05	Q3
TSG	0-2	0.0950235893477546	Q1
TSG	0-2	0.19901448456750961	Q2
TSG	5-10	0.0002984303314365216	Q3
TSG	0-2	0.056506208536667296	Q2
TSG	0-2	0.3162747032384844	Q1
TSG	10+	0.00037558281478950096	Q3
TSG	2-5	0.005524154359242762	Q3
TSG	0-2	0.13993067750126978	Q2
TSG	5-10	0.005043080317546889	Q3
TSG	5-10	0.0002804137404849229	Q3
TSG	0-2	0.20293579718770058	Q2
TSG	5-10	0.0007777855074031937	Q3
TSG	5-10	0.082871194208931	Q2
TSG	0-2	0.02201676918417943	Q3
TSG	0-2	0.1894480470129526	Q1
TSG	0-2	0.009153173748792195	Q3
TSG	5-10	0.10023818809262762	Q2
TSG	2-5	0.24765697473907786	Q1
TSG	10+	0.14026438887832574	Q2
TSG	10+	0.022040649200932877	Q3
TSG	0-2	0.26646372455060036	Q2
TSG	2-5	0.05844970684991699	Q3
TSG	0-2	0.25706925853158563	Q2
TSG	2-5	0.0004239939187499355	Q3
TSG	0-2	0.1492781608547763	Q1
TSG	5-10	0.0012272167948819495	Q3
TSG	0-2	0.01922864491566929	Q1
TSG	0-2	0.024180494823409827	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.00021801373129909463	Q3
TSG	0-2	0.12465438820621676	Q1
TSG	0-2	0.015997429421920905	Q2
TSG	2-5	0.000492623582912207	Q3
TSG	0-2	0.336557379903731	Q2
TSG	2-5	0.003273390189645652	Q3
TSG	0-2	0.11199629708542432	Q2
TSG	5-10	0.00017019305911477833	Q3
TSG	5-10	0.0	Q3
TSG	0-2	0.02452079382503984	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.06091183932615897	Q2
TSG	0-2	0.16324963422878905	Q1
TSG	5-10	0.11905279884788347	Q2
TSG	0-2	0.1434685840367796	Q1
TSG	2-5	0.1504061748499116	Q1
TSG	10+	0.04038113846508612	Q2
TSG	2-5	0.032018294804516303	Q1
TSG	10+	0.11356862928255977	Q2
TSG	10+	0.00016856650041401053	Q3
TSG	10+	0.19877392647712722	Q1
TSG	5-10	0.0	Q3
TSG	0-2	0.3818791766612231	Q1
TSG	2-5	0.0001964509757849753	Q3
TSG	5-10	0.0034965292754466915	Q3
TSG	0-2	0.052651272928456415	Q2
TSG	0-2	0.1487332368867432	Q1
TSG	0-2	0.1797373535808881	Q2
TSG	0-2	0.16854144119745287	Q1
TSG	10+	0.0066178442432945775	Q3
TSG	0-2	0.10644075776425488	Q2
TSG	10+	0.001085799346533771	Q3
TSG	10+	0.008050524869395675	Q3
TSG	0-2	0.03085604184664452	Q2
TSG	2-5	0.0006402390735280437	Q3
TSG	0-2	0.04995662348554773	Q2
TSG	10+	0.0	Q3
TSG	2-5	0.0004510319418742878	Q3
TSG	2-5	0.0005936728224246597	Q3
TSG	0-2	0.05970965213054068	Q3
TSG	0-2	0.18456007041146893	Q1
TSG	0-2	0.0009302346650158808	Q3
TSG	2-5	9.222295802280995e-05	Q3
TSG	0-2	0.08846608853719949	Q2
TSG	0-2	0.10764853866630751	Q2
TSG	10+	0.004109093055341596	Q3
TSG	0-2	0.0005080755316347802	Q1
TSG	2-5	0.08839098716537931	Q3
TSG	0-2	0.06474803757098518	Q2
TSG	2-5	0.18643389921631146	Q1
TSG	0-2	0.0905975948665347	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.12044781929174525	Q1
TSG	10+	0.0015819545274719544	Q3
TSG	0-2	0.07745134718934471	Q1
TSG	0-2	0.2596583223625016	Q2
TSG	10+	0.00048099686337522974	Q3
TSG	0-2	0.00027220907041758505	Q3
TSG	0-2	0.11151563243917592	Q1
TSG	5-10	0.00350823824254981	Q3
TSG	0-2	0.0005408946704627962	Q3
TSG	2-5	0.0009547533535302726	Q3
TSG	0-2	0.4415659106883403	Q1
TSG	0-2	0.07598986868172762	Q2
TSG	2-5	0.004268081752298845	Q3
TSG	10+	8.472767483156196e-05	Q3
TSG	0-2	0.14338609140461264	Q2
TSG	5-10	0.08197204195748498	Q3
TSG	0-2	0.360937783453603	Q2
TSG	10+	0.0002557962571270785	Q3
TSG	0-2	0.2894659568668735	Q1
TSG	0-2	0.27414888191272474	Q2
TSG	5-10	0.008949508944204177	Q3
TSG	0-2	0.21339899215279987	Q2
TSG	10+	0.05471812280073931	Q3
TSG	2-5	0.10672348002094878	Q2
TSG	2-5	0.010869702006422224	Q3
TSG	0-2	0.41984139295461087	Q1
TSG	0-2	0.2526071604201146	Q2
TSG	5-10	0.001268741861852349	Q3
TSG	0-2	0.03376324509662432	Q2
TSG	10+	0.0	Q3
TSG	2-5	0.1749988166983603	Q1
TSG	0-2	0.0	Q3
TSG	0-2	0.07969230395402342	Q2
TSG	10+	0.0002555707348548847	Q3
TSG	0-2	0.12309766109668968	Q1
TSG	0-2	0.5741514227139636	Q1
TSG	2-5	0.0003583567205626204	Q3
TSG	2-5	0.008185163269132514	Q3
TSG	0-2	0.2027604114109819	Q2
TSG	10+	0.004562242641185054	Q3
TSG	0-2	0.17729855665912844	Q1
TSG	5-10	0.1526676192631314	Q2
TSG	0-2	0.008715566288750292	Q1
TSG	10+	0.17532945575118783	Q2
TSG	5-10	0.25682985115814916	Q1
TSG	0-2	0.37927816709470896	Q1
TSG	0-2	0.03893281397830175	Q2
TSG	5-10	0.0	Q3
TSG	0-2	0.04233615861101802	Q2
TSG	2-5	0.0018847585233865531	Q3
TSG	0-2	0.22169216836351102	Q1
TSG	5-10	0.007913759157676729	Q3
TSG	2-5	0.0	Q3
TSG	0-2	0.07373447692197174	Q2
TSG	10+	0.05699512908637819	Q3
TSG	0-2	0.04052971772618232	Q2
TSG	0-2	0.08747293045198982	Q2
TSG	0-2	0.02586591901492496	Q1
TSG	10+	0.010480031419664044	Q3
TSG	0-2	0.10203074047230551	Q1
TSG	0-2	0.1491014396331811	Q1
TSG	5-10	0.0006821227536249202	Q3
TSG	0-2	0.21169949394080664	Q1
TSG	2-5	0.004873969920045751	Q3
TSG	10+	0.035683330737684586	Q3
TSG	0-2	0.17804729323924848	Q1
TSG	5-10	0.00019512488010854182	Q3
TSG	0-2	0.022198577379546083	Q2
TSG	0-2	0.0	Q3
TSG	0-2	0.0910854896825586	Q1
TSG	2-5	0.0020957407520064857	Q3
TSG	0-2	0.10180586045095329	Q1
TSG	5-10	0.0012166998744010565	Q3
TSG	0-2	0.1234857945172867	Q1
TSG	0-2	0.057823290768090244	Q2
TSG	0-2	0.07090265014363104	Q2
TSG	5-10	0.011723513919064059	Q3
TSG	0-2	0.02886901419685063	Q2
TSG	0-2	0.03445848144485974	Q2
TSG	10+	0.0	Q3
TSG	0-2	0.11728983590014508	Q1
TSG	0-2	0.06871976857109341	Q2
TSG	0-2	0.049214357658972405	Q1
TSG	10+	0.0	Q3
TSG	0-2	0.14395788678384136	Q1
TSG	5-10	0.0011640413068425741	Q3
TSG	10+	0.0008814087571648109	Q3
TSG	0-2	0.16953408234779774	Q1
TSG	5-10	0.001469756314042208	Q3
TSG	0-2	0.0040599571659165265	Q1
TSG	0-2	0.13911795999365542	Q2
TSG	10+	6.5662597950058e-05	Q3
TSG	0-2	0.16297413596007038	Q2
TSG	5-10	0.00011791603585556952	Q3
TSG	0-2	0.0	Q3
TSG	0-2	0.0413451558424823	Q2
TSG	0-2	0.001285993193455421	Q3
TSG	2-5	0.05348937186694309	Q3
TSG	0-2	0.05710409594134674	Q1
TSG	10+	0.0008617383246253311	Q3
TSG	0-2	0.1267139207240173	Q2
TSG	0-2	0.18506804622766954	Q2
TSG	10+	0.00061906250430412	Q3
TSG	2-5	0.00022939011770019413	Q3
TSG	0-2	0.4532671158352991	Q2
TSG	5-10	0.008550757267547667	Q3
TSG	0-2	0.4329582164175912	Q2
TSG	10+	0.0046175392056240815	Q3
TSG	5-10	0.0001290544390947145	Q3
TSG	0-2	0.03202283476438136	Q2
TSG	0-2	0.08609917109305128	Q2
TSG	10+	0.0006928192536957917	Q3
TSG	0-2	0.1442976937825894	Q1
TSG	5-10	0.0	Q3
TSG	0-2	0.14130995607051977	Q2
TSG	0-2	0.00013962442571132107	Q3
TSG	10+	0.0004250457926266967	Q3
TSG	0-2	0.03790196124456236	Q2
TSG	10+	0.00018273317080255352	Q3
TSG	0-2	0.0	Q3
TSG	0-2	0.41475364010348587	Q3
TSG	0-2	0.05916660274241024	Q2
TSG	0-2	0.009888549683504803	Q3
TSG	0-2	0.4797704823272142	Q2
TSG	5-10	0.0006813457423937245	Q3
TSG	0-2	0.3435507897876455	Q2
TSG	5-10	0.0007289853084531944	Q3
TSG	0-2	0.23883227097454218	Q1
TSG	5-10	0.0068346886277861185	Q3
TSG	0-2	0.16270916987797604	Q1
TSG	5-10	0.0005432291424244739	Q3
TSG	0-2	0.048896366462139115	Q2
TSG	0-2	0.08767928854746262	Q2
TSG	5-10	0.01891233903040083	Q3
TSG	0-2	0.19857821086581062	Q1
TSG	5-10	0.0008264134767974659	Q3
TSG	0-2	0.0867073045355722	Q2
TSG	0-2	0.022120558298382623	Q2
TSG	0-2	0.004320506187548436	Q1
TSG	10+	0.00014990544129001723	Q3
TSG	0-2	0.34274154451892563	Q1
TSG	0-2	0.011204318457035862	Q3
TSG	2-5	0.0002853033757691906	Q3
TSG	2-5	0.025868334368846585	Q3
TSG	0-2	0.0599504148716612	Q2
TSG	5-10	4.9961045770221846e-05	Q3
TSG	2-5	0.09283610200603093	Q2
TSG	2-5	0.17691963651192644	Q2
TSG	10+	0.05605336290837913	Q3
TSG	0-2	0.3001400415800134	Q1
TSG	10+	0.0004213629263057293	Q3
TSG	0-2	0.028778690115271746	Q2
TSG	0-2	0.07884957875817594	Q1
TSG	10+	0.0001124587564496182	Q3
TSG	0-2	0.1931265386424521	Q2
TSG	10+	0.1184484991205607	Q3
TSG	0-2	0.1236878139050783	Q1
TSG	0-2	0.07337881033545139	Q2
TSG	0-2	0.284263380139468	Q2
TSG	2-5	0.0018957990225905246	Q3
TSG	10+	0.0026856244374073596	Q3
TSG	0-2	0.2631399245236186	Q1
TSG	0-2	0.08209116439943044	Q2
TSG	10+	0.000547849253439554	Q3
TSG	0-2	0.0678897771408398	Q2
TSG	10+	0.00010265673852550868	Q3
TSG	10+	0.0	Q3
TSG	2-5	0.0	Q3
TSG	0-2	0.19491203618330688	Q1
TSG	0-2	0.14335814023705196	Q1
TSG	0-2	0.18414927571736994	Q3
TSG	0-2	0.1693775095507747	Q1
TSG	0-2	0.07672694935945491	Q2
TSG	5-10	0.019908151691880514	Q3
TSG	0-2	8.216854002244274e-05	Q3
TSG	2-5	0.013511163128435115	Q3
TSG	10+	0.0005151425479664281	Q3
TSG	10+	0.011596811562627625	Q3
TSG	2-5	0.008004757030406612	Q3
TSG	10+	0.00024879147968894834	Q3
TSG	0-2	0.3130243658918943	Q1
TSG	0-2	0.07256040500933446	Q2
TSG	10+	0.0023519787580097372	Q3
TSG	0-2	0.13941403693858676	Q1
TSG	2-5	0.0024189333881616975	Q3
TSG	0-2	0.0983014370657661	Q2
TSG	0-2	0.24177078178986144	Q1
TSG	10+	0.01438567295422021	Q3
TSG	0-2	0.06267127583001696	Q2
TSG	10+	0.00044757793194530505	Q3
TSG	0-2	0.2857882003977964	Q2
TSG	0-2	0.1518555394411962	Q2
TSG	0-2	0.10102917923061366	Q1
TSG	10+	0.006335277115546599	Q3
TSG	2-5	0.014243010061792516	Q3
TSG	2-5	0.024961369143057716	Q2
